;lemmas;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
11;recipient;0.35714285714285715;0.41139240506329117;0.4308510638297872;0.4189189189189189;0.4367816091954023;0.5283018867924528;0.4;0.6666666666666666;0.6597510373443983;0.6068376068376068;0.5705128205128205;4.916644051791381;0.35714285714285715;0.11471238066256503;0.49166440517913806;0.6666666666666666
12;live;0.45054945054945056;0.35443037974683544;0.5053191489361702;0.5945945945945946;0.4482758620689655;0.5911949685534591;0.44878048780487806;0.44086021505376344;0.5311203319502075;0.37606837606837606;0.391025641025641;4.741193815326701;0.35443037974683544;0.08120934643062722;0.47411938153267014;0.5945945945945946
13;liver;0.21428571428571427;0.6962025316455697;0.35106382978723405;0.3310810810810811;0.3275862068965517;0.46540880503144655;0.36097560975609755;0.5806451612903226;0.6058091286307054;0.5427350427350427;0.6217948717948718;4.475793111139765;0.21428571428571427;0.15389055625560732;0.44757931111397653;0.6962025316455697
14;medical;0.3791208791208791;0.25949367088607594;0.30851063829787234;0.4864864864864865;0.4425287356321839;0.2578616352201258;0.36097560975609755;0.3172043010752688;0.4066390041493776;0.3418803418803419;0.34615384615384615;3.5607013025047096;0.2578616352201258;0.0749383874513239;0.35607013025047096;0.4864864864864865
15;risk;0.3516483516483517;0.18354430379746836;0.17553191489361702;0.3310810810810811;0.3045977011494253;0.39622641509433965;0.34146341463414637;0.46774193548387094;0.34854771784232363;0.4700854700854701;0.30128205128205127;3.3704683057100944;0.17553191489361702;0.09965848583833968;0.3370468305710094;0.4700854700854701
16;result;0.2692307692307692;0.23417721518987342;0.21808510638297873;0.31756756756756754;0.3275862068965517;0.29559748427672955;0.3121951219512195;0.34946236559139787;0.4315352697095436;0.48717948717948717;0.391025641025641;3.242616593976118;0.21808510638297873;0.08308301590366342;0.3242616593976118;0.48717948717948717
17;care;0.3791208791208791;0.37341772151898733;0.22340425531914893;0.2972972972972973;0.22988505747126436;0.1761006289308176;0.37073170731707317;0.24731182795698925;0.24481327800829875;0.5982905982905983;0.41025641025641024;3.140373251231354;0.1761006289308176;0.12275678555945439;0.31403732512313537;0.5982905982905983
18;consent;0.21428571428571427;0.24050632911392406;0.32978723404255317;0.38513513513513514;0.2988505747126437;0.27672955974842767;0.3121951219512195;0.4032258064516129;0.23236514522821577;0.4230769230769231;0.22435897435897437;3.116157543746369;0.21428571428571427;0.07359194850249348;0.3116157543746369;0.4230769230769231
19;increase;0.1978021978021978;0.21518987341772153;0.22872340425531915;0.36486486486486486;0.25862068965517243;0.3081761006289308;0.37073170731707317;0.26344086021505375;0.37344398340248963;0.4017094017094017;0.3333333333333333;2.982703083268224;0.1978021978021978;0.0750943820720368;0.29827030832682244;0.4017094017094017
20;issue;0.24725274725274726;0.2911392405063291;0.22872340425531915;0.3310810810810811;0.3275862068965517;0.20125786163522014;0.45365853658536587;0.24193548387096775;0.26556016597510373;0.23931623931623933;0.22435897435897437;2.8275109673749252;0.20125786163522014;0.07325297822746649;0.28275109673749255;0.45365853658536587
21;potential;0.25824175824175827;0.14556962025316456;0.18617021276595744;0.2972972972972973;0.3505747126436782;0.2893081761006289;0.2;0.2849462365591398;0.2863070539419087;0.49145299145299143;0.40384615384615385;2.7898680592565244;0.14556962025316456;0.09654127034252954;0.27898680592565245;0.49145299145299143
22;life;0.27472527472527475;0.17088607594936708;0.23404255319148937;0.25;0.25287356321839083;0.25157232704402516;0.25853658536585367;0.2903225806451613;0.37344398340248963;0.41452991452991456;0.2948717948717949;2.770932858071966;0.17088607594936708;0.06976353244294796;0.2770932858071966;0.41452991452991456
23;health;0.17032967032967034;0.22151898734177214;0.25;0.3783783783783784;0.1896551724137931;0.3018867924528302;0.33658536585365856;0.3225806451612903;0.25311203319502074;0.33760683760683763;0.2564102564102564;2.7616538827332517;0.17032967032967034;0.0695833775948055;0.27616538827332515;0.3783783783783784
24;include;0.14285714285714285;0.25949367088607594;0.21808510638297873;0.17567567567567569;0.27586206896551724;0.2641509433962264;0.32682926829268294;0.3010752688172043;0.4107883817427386;0.3247863247863248;0.3141025641025641;2.6996038518025673;0.14285714285714285;0.0781413469431817;0.2699603851802567;0.4107883817427386
25;research;0.17032967032967034;0.17721518987341772;0.2978723404255319;0.1554054054054054;0.22413793103448276;0.2641509433962264;0.35609756097560974;0.3387096774193548;0.33195020746887965;0.34615384615384615;0.3525641025641026;2.6620227724824246;0.1554054054054054;0.07903328707741915;0.26620227724824247;0.35609756097560974
26;year;0.2087912087912088;0.18354430379746836;0.24468085106382978;0.25675675675675674;0.367816091954023;0.20125786163522014;0.24390243902439024;0.1827956989247312;0.38589211618257263;0.36752136752136755;0.2692307692307692;2.6429586956515685;0.1827956989247312;0.07974453464025345;0.2642958695651568;0.38589211618257263
27;clinical;0.17032967032967034;0.1962025316455696;0.09042553191489362;0.2972972972972973;0.20689655172413793;0.29559748427672955;0.2682926829268293;0.41397849462365593;0.2821576763485477;0.38461538461538464;0.32051282051282054;2.605793305702716;0.09042553191489362;0.09783170161664365;0.2605793305702716;0.41397849462365593
28;outcome;0.0989010989010989;0.17088607594936708;0.19680851063829788;0.20270270270270271;0.23563218390804597;0.27044025157232704;0.28292682926829266;0.3010752688172043;0.3900414937759336;0.3803418803418803;0.391025641025641;2.5297562958751505;0.0989010989010989;0.0912782309411821;0.25297562958751507;0.3900414937759336
29;ethic;0.2967032967032967;0.20253164556962025;0.17553191489361702;0.24324324324324326;0.28160919540229884;0.2830188679245283;0.24390243902439024;0.20430107526881722;0.2863070539419087;0.3076923076923077;0.17307692307692307;2.524841039664028;0.17553191489361702;0.04573528629047711;0.2524841039664028;0.3076923076923077
30;need;0.2087912087912088;0.17721518987341772;0.22340425531914893;0.2702702702702703;0.28735632183908044;0.22012578616352202;0.2780487804878049;0.25806451612903225;0.27800829875518673;0.27350427350427353;0.30128205128205127;2.4747889011329454;0.17721518987341772;0.03730817636400202;0.24747889011329455;0.28735632183908044
31;review;0.19230769230769232;0.12658227848101267;0.23404255319148937;0.20270270270270271;0.1781609195402299;0.25157232704402516;0.3073170731707317;0.42473118279569894;0.27385892116182575;0.27350427350427353;0.2948717948717949;2.464779923899682;0.12658227848101267;0.08234697809990624;0.2464779923899682;0.42473118279569894
32;practice;0.24175824175824176;0.17721518987341772;0.2127659574468085;0.25;0.27586206896551724;0.12578616352201258;0.24878048780487805;0.3333333333333333;0.24066390041493776;0.28205128205128205;0.3076923076923077;2.3882166251704287;0.12578616352201258;0.05740758725976825;0.23882166251704287;0.3333333333333333
33;human;0.2087912087912088;0.2468354430379747;0.1595744680851064;0.14189189189189189;0.3333333333333333;0.3270440251572327;0.23414634146341465;0.3172043010752688;0.21991701244813278;0.1794871794871795;0.21794871794871795;2.3682252047707433;0.14189189189189189;0.06941092286304164;0.23682252047707433;0.3333333333333333
34;group;0.2692307692307692;0.15822784810126583;0.13829787234042554;0.20270270270270271;0.20114942528735633;0.29559748427672955;0.22439024390243903;0.2956989247311828;0.34439834024896265;0.2264957264957265;0.27564102564102566;2.35618933731756;0.13829787234042554;0.06507385325777308;0.23561893373175602;0.34439834024896265
35;brain;0.2857142857142857;0.10126582278481013;0.2074468085106383;0.24324324324324326;0.22988505747126436;0.18867924528301888;0.25853658536585367;0.2849462365591398;0.2572614107883817;0.2264957264957265;0.4423076923076923;2.2834744222163623;0.10126582278481013;0.05439525973144195;0.22834744222163622;0.2857142857142857
36;decision;0.14835164835164835;0.16455696202531644;0.16489361702127658;0.2635135135135135;0.20114942528735633;0.2893081761006289;0.1902439024390244;0.1827956989247312;0.3029045643153527;0.3333333333333333;0.32051282051282054;2.2410508413121817;0.14835164835164835;0.06676260008463314;0.22410508413121816;0.3333333333333333
37;deceased;0.08241758241758242;0.1518987341772152;0.22340425531914893;0.25;0.25862068965517243;0.22012578616352202;0.22439024390243903;0.1935483870967742;0.24066390041493776;0.31196581196581197;0.40384615384615385;2.157035391112604;0.08241758241758242;0.06270649455667449;0.21570353911126042;0.31196581196581197
38;disease;0.15384615384615385;0.15822784810126583;0.2393617021276596;0.11486486486486487;0.13218390804597702;0.31446540880503143;0.22926829268292684;0.23118279569892472;0.2821576763485477;0.28205128205128205;0.391025641025641;2.1376099325726337;0.11486486486486487;0.06975466864334778;0.21376099325726336;0.31446540880503143
39;number;0.15934065934065933;0.0949367088607595;0.19148936170212766;0.23648648648648649;0.16091954022988506;0.22641509433962265;0.2682926829268293;0.21505376344086022;0.23651452282157676;0.28205128205128205;0.2948717948717949;2.071500102200089;0.0949367088607595;0.056534369555955005;0.20715001022000892;0.28205128205128205
40;policy;0.17032967032967034;0.1518987341772152;0.09574468085106383;0.2635135135135135;0.1839080459770115;0.27044025157232704;0.2097560975609756;0.25806451612903225;0.21991701244813278;0.24786324786324787;0.21153846153846154;2.0714357704221897;0.09574468085106383;0.05672733875130057;0.20714357704221897;0.27044025157232704
41;provide;0.19230769230769232;0.13291139240506328;0.2393617021276596;0.18243243243243243;0.1724137931034483;0.16981132075471697;0.25365853658536586;0.2849462365591398;0.24066390041493776;0.19230769230769232;0.22435897435897437;2.060814698998149;0.13291139240506328;0.04658129613197422;0.20608146989981488;0.2849462365591398
42;family;0.07142857142857142;0.10759493670886076;0.1276595744680851;0.10810810810810811;0.2413793103448276;0.1949685534591195;0.2146341463414634;0.3924731182795699;0.29045643153526973;0.3076923076923077;0.3269230769230769;2.056395058366183;0.07142857142857142;0.10392633399995731;0.20563950583661833;0.3924731182795699
43;center;0.17032967032967034;0.18354430379746836;0.06382978723404255;0.1554054054054054;0.16091954022988506;0.2578616352201258;0.17073170731707318;0.26344086021505375;0.27800829875518673;0.3034188034188034;0.41025641025641024;2.007490011922714;0.06382978723404255;0.07319220019694243;0.2007490011922714;0.3034188034188034
44;method;0.14285714285714285;0.14556962025316456;0.12234042553191489;0.1554054054054054;0.20114942528735633;0.23270440251572327;0.1951219512195122;0.26881720430107525;0.26141078838174275;0.28205128205128205;0.3525641025641026;2.0074276478043194;0.12234042553191489;0.05828697457533538;0.20074276478043193;0.28205128205128205
45;rate;0.10989010989010989;0.14556962025316456;0.22872340425531915;0.27702702702702703;0.1781609195402299;0.18238993710691823;0.2146341463414634;0.23118279569892472;0.2074688796680498;0.20512820512820512;0.14102564102564102;1.9801750449094115;0.10989010989010989;0.04697164615631582;0.19801750449094116;0.27702702702702703
46;case;0.12637362637362637;0.10759493670886076;0.15425531914893617;0.18243243243243243;0.21264367816091953;0.1761006289308176;0.17560975609756097;0.27419354838709675;0.3029045643153527;0.26495726495726496;0.17307692307692307;1.9770657555128683;0.10759493670886076;0.06493376171751761;0.19770657555128685;0.3029045643153527
47;use;0.13186813186813187;0.17721518987341772;0.23404255319148937;0.12837837837837837;0.1839080459770115;0.1509433962264151;0.2048780487804878;0.27419354838709675;0.2074688796680498;0.28205128205128205;0.1987179487179487;1.9749474544017604;0.12837837837837837;0.05412851428165937;0.19749474544017603;0.28205128205128205
48;allocation;0.13186813186813187;0.14556962025316456;0.22872340425531915;0.2702702702702703;0.15517241379310345;0.16352201257861634;0.2048780487804878;0.17204301075268819;0.22821576763485477;0.23931623931623933;0.3141025641025641;1.9395789195028759;0.13186813186813187;0.046535449701009556;0.1939578919502876;0.2702702702702703
49;heart;0.13736263736263737;0.17088607594936708;0.13829787234042554;0.12162162162162163;0.13218390804597702;0.18238993710691823;0.16097560975609757;0.3333333333333333;0.23236514522821577;0.3162393162393162;0.3269230769230769;1.9256554569839097;0.12162162162162163;0.07669388657313368;0.19256554569839096;0.3333333333333333
50;treatment;0.17582417582417584;0.13924050632911392;0.22340425531914893;0.16216216216216217;0.14367816091954022;0.18867924528301888;0.1951219512195122;0.24193548387096775;0.24066390041493776;0.21367521367521367;0.21794871794871795;1.9243850550177912;0.13924050632911392;0.037427172500925025;0.19243850550177913;0.24193548387096775
51;support;0.1043956043956044;0.13924050632911392;0.1276595744680851;0.1891891891891892;0.19540229885057472;0.1320754716981132;0.18048780487804877;0.1774193548387097;0.3112033195020747;0.358974358974359;0.1858974358974359;1.9160474831238727;0.1043956043956044;0.08208507889340287;0.19160474831238727;0.358974358974359
52;public;0.1813186813186813;0.0759493670886076;0.20212765957446807;0.23648648648648649;0.2413793103448276;0.2138364779874214;0.12195121951219512;0.15591397849462366;0.2572614107883817;0.2094017094017094;0.15384615384615385;1.8956263009974026;0.0759493670886076;0.057047836750398366;0.18956263009974025;0.2572614107883817
53;datum;0.0989010989010989;0.06329113924050633;0.13297872340425532;0.16891891891891891;0.1206896551724138;0.20754716981132076;0.16097560975609757;0.27956989247311825;0.24066390041493776;0.4188034188034188;0.27564102564102566;1.8923395268960863;0.06329113924050633;0.10378340589489676;0.18923395268960863;0.4188034188034188
54;renal;0.13736263736263737;0.1518987341772152;0.09574468085106383;0.17567567567567569;0.25287356321839083;0.20754716981132076;0.2926829268292683;0.20430107526881722;0.1950207468879668;0.13675213675213677;0.17307692307692307;1.8498593468344926;0.09574468085106383;0.058623162396175536;0.18498593468344926;0.2926829268292683
55;=;0.16483516483516483;0.17088607594936708;0.0425531914893617;0.19594594594594594;0.13793103448275862;0.36477987421383645;0.2634146341463415;0.11827956989247312;0.27385892116182575;0.11538461538461539;0.358974358974359;1.8478690275016905;0.0425531914893617;0.09362765930767511;0.18478690275016904;0.36477987421383645
56;graft;0.10989010989010989;0.0759493670886076;0.11702127659574468;0.34459459459459457;0.16666666666666666;0.12578616352201258;0.1902439024390244;0.21505376344086022;0.1908713692946058;0.2948717948717949;0.32051282051282054;1.8309490084040214;0.0759493670886076;0.08463528591626204;0.18309490084040214;0.34459459459459457
57;system;0.16483516483516483;0.14556962025316456;0.19148936170212766;0.20945945945945946;0.14367816091954022;0.12578616352201258;0.16097560975609757;0.1774193548387097;0.22821576763485477;0.28205128205128205;0.28205128205128205;1.8294799449724133;0.12578616352201258;0.046779161283957184;0.18294799449724133;0.28205128205128205
58;time;0.08791208791208792;0.18354430379746836;0.18617021276595744;0.1554054054054054;0.1896551724137931;0.1949685534591195;0.14146341463414633;0.17204301075268819;0.2821576763485477;0.23504273504273504;0.21794871794871795;1.8283625725319488;0.08791208791208792;0.052054270028036795;0.18283625725319488;0.2821576763485477
59;end;0.11538461538461539;0.1962025316455696;0.23404255319148937;0.13513513513513514;0.15517241379310345;0.22012578616352202;0.14634146341463414;0.17204301075268819;0.2033195020746888;0.2264957264957265;0.21153846153846154;1.8042627380511724;0.11538461538461539;0.04149652836399779;0.18042627380511725;0.23404255319148937
60;concern;0.1813186813186813;0.17721518987341772;0.12234042553191489;0.16891891891891891;0.19540229885057472;0.1320754716981132;0.2048780487804878;0.15053763440860216;0.24066390041493776;0.2264957264957265;0.14743589743589744;1.799846296291375;0.12234042553191489;0.03847049306108898;0.1799846296291375;0.24066390041493776
61;analysis;0.0989010989010989;0.0949367088607595;0.0851063829787234;0.13513513513513514;0.09770114942528736;0.22012578616352202;0.2;0.24731182795698925;0.3236514522821577;0.2948717948717949;0.28205128205128205;1.7977413365754682;0.0851063829787234;0.08942735752024093;0.17977413365754683;0.3236514522821577
62;donate;0.14835164835164835;0.13291139240506328;0.23404255319148937;0.14189189189189189;0.13793103448275862;0.20754716981132076;0.13658536585365855;0.16666666666666666;0.3029045643153527;0.18803418803418803;0.14102564102564102;1.7968664750040382;0.13291139240506328;0.05512826604634588;0.1796866475004038;0.3029045643153527
63;benefit;0.1813186813186813;0.12025316455696203;0.13297872340425532;0.20945945945945946;0.22988505747126436;0.1761006289308176;0.13170731707317074;0.16129032258064516;0.1991701244813278;0.23076923076923078;0.1858974358974359;1.7729327100458145;0.12025316455696203;0.040425497212982206;0.17729327100458145;0.23076923076923078
64;consider;0.15934065934065933;0.0379746835443038;0.24468085106382978;0.13513513513513514;0.20689655172413793;0.1761006289308176;0.16585365853658537;0.1881720430107527;0.23651452282157676;0.19658119658119658;0.20512820512820512;1.747249930688995;0.0379746835443038;0.05868046116822493;0.1747249930688995;0.24468085106382978
65;criterion;0.18681318681318682;0.23417721518987342;0.17553191489361702;0.22297297297297297;0.10344827586206896;0.08176100628930817;0.16097560975609757;0.23118279569892472;0.13278008298755187;0.20512820512820512;0.22435897435897437;1.7347712655918066;0.08176100628930817;0.05351694558299845;0.17347712655918066;0.23417721518987342
66;conclusion;0.15384615384615385;0.11392405063291139;0.10106382978723404;0.19594594594594594;0.1724137931034483;0.1949685534591195;0.17560975609756097;0.1881720430107527;0.21991701244813278;0.19230769230769232;0.1794871794871795;1.7081688306389518;0.10106382978723404;0.03771893479069552;0.17081688306389517;0.21991701244813278
67;article;0.15384615384615385;0.11392405063291139;0.1702127659574468;0.20945945945945946;0.1781609195402299;0.16981132075471697;0.1902439024390244;0.1774193548387097;0.16597510373443983;0.16666666666666666;0.17307692307692307;1.695719697869759;0.11392405063291139;0.02476451420744775;0.16957196978697592;0.20945945945945946
68;follow;0.10989010989010989;0.10759493670886076;0.11170212765957446;0.18243243243243243;0.14942528735632185;0.15723270440251572;0.2;0.1827956989247312;0.24896265560165975;0.2264957264957265;0.24358974358974358;1.6765316794719327;0.10759493670886076;0.04953409885267925;0.16765316794719326;0.24896265560165975
69;candidate;0.08241758241758242;0.1518987341772152;0.10638297872340426;0.17567567567567569;0.13793103448275862;0.13836477987421383;0.17073170731707318;0.22580645161290322;0.2074688796680498;0.26495726495726496;0.22435897435897437;1.6616350889061409;0.08241758241758242;0.0552724444053108;0.1661635088906141;0.26495726495726496
70;high;0.10989010989010989;0.14556962025316456;0.18085106382978725;0.12837837837837837;0.14942528735632185;0.18867924528301888;0.13170731707317074;0.1989247311827957;0.2572614107883817;0.17094017094017094;0.34615384615384615;1.6616273349753001;0.10989010989010989;0.04295157680815256;0.16616273349753002;0.2572614107883817
71;report;0.04945054945054945;0.06329113924050633;0.09042553191489362;0.08108108108108109;0.16091954022988506;0.33962264150943394;0.1951219512195122;0.23655913978494625;0.22821576763485477;0.21367521367521367;0.24358974358974358;1.6583625557408763;0.04945054945054945;0.09380617138180332;0.16583625557408763;0.33962264150943394
72;process;0.1978021978021978;0.14556962025316456;0.1595744680851064;0.1554054054054054;0.1896551724137931;0.10062893081761007;0.12682926829268293;0.1827956989247312;0.21161825726141079;0.18376068376068377;0.1987179487179487;1.653639703016786;0.10062893081761007;0.034357791668361656;0.1653639703016786;0.21161825726141079
73;base;0.14285714285714285;0.04430379746835443;0.06914893617021277;0.14189189189189189;0.1781609195402299;0.18238993710691823;0.1951219512195122;0.13440860215053763;0.29045643153526973;0.2692307692307692;0.1987179487179487;1.6479703791708389;0.04430379746835443;0.07724494470403108;0.1647970379170839;0.29045643153526973
74;procedure;0.1043956043956044;0.16455696202531644;0.14361702127659576;0.16216216216216217;0.13218390804597702;0.11320754716981132;0.28780487804878047;0.1827956989247312;0.13278008298755187;0.18803418803418803;0.15384615384615385;1.6115380530707186;0.1043956043956044;0.052404641355643454;0.16115380530707185;0.28780487804878047
75;child;0.12087912087912088;0.13291139240506328;0.06914893617021277;0.12162162162162163;0.15517241379310345;0.1509433962264151;0.3170731707317073;0.16666666666666666;0.13278008298755187;0.23931623931623933;0.21794871794871795;1.6065130407977024;0.06914893617021277;0.06979378543699404;0.16065130407977024;0.3170731707317073
76;list;0.24725274725274726;0.12658227848101267;0.10638297872340426;0.1554054054054054;0.1781609195402299;0.1509433962264151;0.12195121951219512;0.13978494623655913;0.0995850622406639;0.27350427350427353;0.1282051282051282;1.599553227122906;0.0995850622406639;0.05814449940360211;0.1599553227122906;0.27350427350427353
77;program;0.17582417582417584;0.18354430379746836;0.14893617021276595;0.13513513513513514;0.09770114942528736;0.08176100628930817;0.14146341463414633;0.22043010752688172;0.13692946058091288;0.2777777777777778;0.3269230769230769;1.5995027012038596;0.08176100628930817;0.05768412878716574;0.15995027012038596;0.2777777777777778
78;survival;0.12087912087912088;0.10759493670886076;0.0797872340425532;0.12162162162162163;0.26436781609195403;0.12578616352201258;0.12195121951219512;0.13440860215053763;0.17427385892116182;0.2905982905982906;0.26282051282051283;1.5412688640483083;0.0797872340425532;0.06933357411557636;0.15412688640483083;0.2905982905982906
79;new;0.18681318681318682;0.10126582278481013;0.15425531914893617;0.14189189189189189;0.19540229885057472;0.11949685534591195;0.2097560975609756;0.13440860215053763;0.17012448132780084;0.12393162393162394;0.1858974358974359;1.5373461798062495;0.10126582278481013;0.035846671366625414;0.15373461798062496;0.2097560975609756
80;country;0.07142857142857142;0.0949367088607595;0.2978723404255319;0.18243243243243243;0.09770114942528736;0.13836477987421383;0.15609756097560976;0.14516129032258066;0.17427385892116182;0.1452991452991453;0.3076923076923077;1.5035678379652941;0.07142857142857142;0.06295034546752099;0.15035678379652942;0.2978723404255319
81;professional;0.13736263736263737;0.0379746835443038;0.20212765957446807;0.17567567567567569;0.08620689655172414;0.22641509433962265;0.2048780487804878;0.08064516129032258;0.13278008298755187;0.21367521367521367;0.12179487179487179;1.4977411537820073;0.0379746835443038;0.06512123428764068;0.14977411537820073;0.22641509433962265
82;individual;0.15384615384615385;0.13924050632911392;0.0797872340425532;0.1554054054054054;0.1839080459770115;0.1320754716981132;0.14146341463414633;0.11827956989247312;0.1991701244813278;0.19230769230769232;0.14743589743589744;1.4954836186139904;0.0797872340425532;0.03627872959159805;0.14954836186139903;0.1991701244813278
83;factor;0.0989010989010989;0.06962025316455696;0.1276595744680851;0.17567567567567569;0.16666666666666666;0.16352201257861634;0.15121951219512195;0.10752688172043011;0.1950207468879668;0.23076923076923078;0.1794871794871795;1.4865816530274492;0.06962025316455696;0.04833786530866665;0.14865816530274492;0.23076923076923078
84;face;0.16483516483516483;0.0759493670886076;0.11170212765957446;0.22972972972972974;0.11494252873563218;0.07547169811320754;0.18536585365853658;0.06989247311827956;0.21991701244813278;0.2222222222222222;0.11538461538461539;1.4700281776090875;0.06989247311827956;0.06497281116758864;0.14700281776090876;0.22972972972972974
85;p;0.0989010989010989;0.06329113924050633;0.047872340425531915;0.22297297297297297;0.13218390804597702;0.3018867924528302;0.25853658536585367;0.07526881720430108;0.22406639004149378;0.042735042735042736;0.32051282051282054;1.4677150873856086;0.042735042735042736;0.09633503942781259;0.14677150873856087;0.3018867924528302
86;perform;0.12637362637362637;0.1518987341772152;0.09574468085106383;0.11486486486486487;0.14942528735632185;0.12578616352201258;0.16097560975609757;0.15053763440860216;0.17012448132780084;0.19230769230769232;0.14102564102564102;1.4380387749452976;0.09574468085106383;0.028398625880478118;0.14380387749452977;0.19230769230769232
87;current;0.14285714285714285;0.08860759493670886;0.19148936170212766;0.13513513513513514;0.16091954022988506;0.1509433962264151;0.13170731707317074;0.15591397849462366;0.14937759336099585;0.1282051282051282;0.16025641025641027;1.435156188221333;0.08860759493670886;0.026472280531966267;0.14351561882213332;0.19148936170212766
88;tissue;0.18681318681318682;0.20253164556962025;0.16489361702127658;0.13513513513513514;0.13793103448275862;0.08176100628930817;0.14634146341463414;0.1774193548387097;0.1078838174273859;0.08547008547008547;0.20512820512820512;1.4261803464621008;0.08176100628930817;0.04152367895406985;0.1426180346462101;0.20253164556962025
89;1;0.11538461538461539;0.08860759493670886;0.09574468085106383;0.13513513513513514;0.12643678160919541;0.13836477987421383;0.11707317073170732;0.1935483870967742;0.24066390041493776;0.16666666666666666;0.15384615384615385;1.4176257127010186;0.08860759493670886;0.04669316643204738;0.14176257127010186;0.24066390041493776
90;participant;0.14285714285714285;0.0379746835443038;0.031914893617021274;0.0945945945945946;0.10919540229885058;0.2893081761006289;0.11707317073170732;0.15053763440860216;0.26556016597510373;0.15384615384615385;0.1987179487179487;1.392862017974109;0.031914893617021274;0.08432205565672322;0.13928620179741089;0.2893081761006289
91;legal;0.1813186813186813;0.11392405063291139;0.11702127659574468;0.22297297297297297;0.12643678160919541;0.12578616352201258;0.1902439024390244;0.06451612903225806;0.0954356846473029;0.14957264957264957;0.17307692307692307;1.387228292342753;0.06451612903225806;0.04769030329431806;0.1387228292342753;0.22297297297297297
92;compare;0.08241758241758242;0.1518987341772152;0.0797872340425532;0.12162162162162163;0.13793103448275862;0.15723270440251572;0.16097560975609757;0.13440860215053763;0.22406639004149378;0.13675213675213677;0.16025641025641027;1.3870916498445125;0.0797872340425532;0.04116928104993908;0.13870916498445124;0.22406639004149378
93;identify;0.1043956043956044;0.0759493670886076;0.0851063829787234;0.1554054054054054;0.10919540229885058;0.14465408805031446;0.14634146341463414;0.16129032258064516;0.18672199170124482;0.19230769230769232;0.1794871794871795;1.3613677202217223;0.0759493670886076;0.04062656754722789;0.13613677202217223;0.19230769230769232
94;2;0.13736263736263737;0.12025316455696203;0.05851063829787234;0.10135135135135136;0.08620689655172414;0.1761006289308176;0.12682926829268293;0.16129032258064516;0.22821576763485477;0.1623931623931624;0.1858974358974359;1.3585138379527102;0.05851063829787234;0.04883781767693015;0.135851383795271;0.22821576763485477
95;model;0.11538461538461539;0.10759493670886076;0.09574468085106383;0.1891891891891892;0.10344827586206896;0.11320754716981132;0.11219512195121951;0.12365591397849462;0.21991701244813278;0.1752136752136752;0.17307692307692307;1.3555509687571317;0.09574468085106383;0.04289182713249639;0.13555509687571315;0.21991701244813278
96;social;0.1043956043956044;0.08860759493670886;0.047872340425531915;0.12162162162162163;0.07471264367816093;0.1320754716981132;0.11219512195121951;0.12903225806451613;0.2987551867219917;0.23931623931623933;0.10897435897435898;1.3485840828097075;0.047872340425531915;0.07656175969968283;0.13485840828097076;0.2987551867219917
97;improve;0.07142857142857142;0.13291139240506328;0.11170212765957446;0.10810810810810811;0.10919540229885058;0.09433962264150944;0.15609756097560976;0.1774193548387097;0.1991701244813278;0.18376068376068377;0.16666666666666666;1.3441329485980082;0.07142857142857142;0.04264488081621409;0.13441329485980083;0.1991701244813278
98;function;0.13736263736263737;0.11392405063291139;0.07446808510638298;0.14189189189189189;0.16666666666666666;0.13836477987421383;0.2048780487804878;0.12365591397849462;0.12033195020746888;0.11538461538461539;0.23717948717948717;1.336928639885771;0.07446808510638298;0.03459278514177057;0.1336928639885771;0.2048780487804878
99;challenge;0.054945054945054944;0.0949367088607595;0.11702127659574468;0.14189189189189189;0.1781609195402299;0.13836477987421383;0.12682926829268293;0.17204301075268819;0.12448132780082988;0.1623931623931624;0.1858974358974359;1.311067400947258;0.054945054945054944;0.03712917316463117;0.1311067400947258;0.1781609195402299
100;relate;0.07142857142857142;0.10126582278481013;0.06382978723404255;0.1891891891891892;0.1206896551724138;0.08176100628930817;0.18536585365853658;0.15053763440860216;0.16182572614107885;0.17094017094017094;0.09615384615384616;1.2968334172467237;0.06382978723404255;0.047989523497148426;0.12968334172467239;0.1891891891891892
101;non;0.08791208791208792;0.13924050632911392;0.0797872340425532;0.12837837837837837;0.14942528735632185;0.16352201257861634;0.09268292682926829;0.16129032258064516;0.1078838174273859;0.1794871794871795;0.1282051282051282;1.2896097529215504;0.0797872340425532;0.03524636611386391;0.12896097529215506;0.1794871794871795
102;lung;0.12087912087912088;0.13924050632911392;0.09574468085106383;0.08783783783783784;0.09195402298850575;0.15723270440251572;0.024390243902439025;0.03225806451612903;0.2074688796680498;0.32051282051282054;0.19230769230769232;1.2775188818875962;0.024390243902439025;0.08708979868944215;0.12775188818875963;0.32051282051282054
103;dead;0.2087912087912088;0.13924050632911392;0.09042553191489362;0.0945945945945946;0.14367816091954022;0.09433962264150944;0.11219512195121951;0.13440860215053763;0.1991701244813278;0.05128205128205128;0.21794871794871795;1.2681255250559968;0.05128205128205128;0.04920224724622886;0.1268125525055997;0.2087912087912088
104;associate;0.04945054945054945;0.12025316455696203;0.05851063829787234;0.10810810810810811;0.1206896551724138;0.06289308176100629;0.12682926829268293;0.12903225806451613;0.26556016597510373;0.2264957264957265;0.16666666666666666;1.2678226161749413;0.04945054945054945;0.07020498165346183;0.12678226161749412;0.26556016597510373
